Images,Probabilities
1f469-1f3ff-200d-1f9b3.jpg,0.27604618668556213
1f469-1f3fe-200d-1f9b3.jpg,0.27237963676452637
1f469-1f3ff-200d-1f9b2.jpg,0.27169889211654663
1f9d3-1f3ff.jpg,0.2712559998035431
1f9d1-1f3ff-200d-1f9b2.jpg,0.27081048488616943
