Images,Probabilities
1f469-1f3ff-200d-1f9b3.jpg,0.28094396
1f469-1f3fe-200d-1f9b3.jpg,0.2789159
1f9d1-1f3ff-200d-1f9b3.jpg,0.2737786
1f469-1f3ff-200d-1f9b2.jpg,0.27174017
1f9d3-1f3ff.jpg,0.27166983
