Images,Probabilities
1f9df.jpg,0.2549738585948944
1f6b7.jpg,0.25445088744163513
1f468-1f3ff-200d-1f9b2.jpg,0.25221025943756104
1f469-1f3ff-200d-1f9b2.jpg,0.2509908676147461
1f977-1f3ff.jpg,0.25038599967956543
