Images,Probabilities
1f469-1f3ff-200d-1f9b0.jpg,0.26009616255760193
1f469-1f3fb-200d-1f37c.jpg,0.2596129775047302
1f574-fe0f-200d-2640-fe0f.jpg,0.2594563066959381
